0, 8, 12, 0
1, 8, 124, 0
2, 125, 80, 0
3, 97, 74, 0
4, 69, 96, 0
5, 106, 46, 0
6, 49, 57, 0
7, 80, 125, 0
8, 42, 93, 0
9, 104, 94, 0
10, 35, 17, 0
11, 118, 96, 0
12, 151, 22, 0
13, 154, 182, 0
14, 57, 165, 0
15, 18, 159, 0
16, 27, 123, 0
17, 96, 170, 0
18, 63, 198, 0
19, 59, 211, 0
20, 88, 182, 0
21, 142, 72, 0
22, 48, 190, 0
23, 106, 106, 0
24, 28, 102, 0
25, 63, 224, 0
26, 58, 93, 0
27, 103, 56, 0
28, 38, 149, 0
29, 23, 138, 0
30, 22, 146, 0
31, 32, 208, 0
32, 27, 144, 0
33, 75, 258, 0
34, 59, 101, 0
35, 41, 32, 0
36, 53, 46, 0
37, 76, 19, 0
38, 79, 115, 0
39, 109, 13, 0
40, 59, 118, 0
41, 84, 147, 0
42, 95, 160, 0
43, 87, 213, 0
44, 73, 166, 0
45, 43, 153, 0
46, 81, 175, 0
47, 59, 77, 0
48, 70, 68, 0
49, 106, 169, 0
50, 86, 168, 0
51, 127, 109, 0
52, 68, 243, 0
53, 116, 57, 0
54, 39, 78, 0
55, 54, 65, 0
56, 77, 141, 0
57, 95, 24, 0
58, 89, 238, 0
59, 9, 158, 0
60, 39, 109, 0
61, 25, 129, 0
62, 69, 20, 0
63, 104, 34, 0
64, 132, 51, 0
65, 98, 207, 0
66, 37, 203, 0
67, 80, 16, 0
68, 103, 224, 0
69, 94, 202, 0
70, 49, 96, 0
71, 55, 80, 0
72, 62, 123, 0
73, 91, 31, 0
74, 51, 142, 0
75, 64, 172, 0
76, 14, 138, 0
77, 120, 37, 0
78, 38, 160, 0
79, 86, 230, 0
80, 96, 59, 0
81, 33, 177, 0
82, 108, 78, 0
83, 93, 12, 0
84, 43, 47, 0
85, 52, 200, 0
86, 48, 171, 0
87, 62, 153, 0
88, 159, 53, 0
89, 60, 60, 0
90, 36, 73, 0
91, 111, 243, 0
92, 31, 150, 0
93, 130, 67, 0
94, 36, 172, 0
95, 132, 28, 0
96, 29, 73, 0
97, 150, 28, 0
98, 89, 166, 0
99, 58, 21, 0
100, 78, 244, 0
101, 82, 58, 0
102, 81, 68, 0
103, 92, 98, 0
104, 56, 33, 0
105, 47, 126, 0
106, 70, 34, 0
107, 78, 195, 0
108, 77, 215, 0
109, 140, 62, 0
110, 70, 57, 0
111, 16, 89, 0
112, 66, 50, 0
113, 98, 194, 0
114, 87, 45, 0
115, 132, 87, 0
116, 52, 99, 0
117, 50, 212, 0
118, 103, 176, 0
119, 84, 91, 0
120, 31, 140, 0
121, 8, 12, 0
