0,0.8,1.2, 0
1,0.8,12.4, 0
2,12.5,8.0, 0
3,9.7,7.4, 0
4,6.9,9.6, 0
5,10.6,4.6, 0
6,4.9,5.7, 0
7,8.0,12.5, 0
8,4.2,9.3, 0
9,10.4,9.4, 0
10,3.5,1.7, 0
11,11.8,9.6, 0
12,15.1,2.2, 0
13,15.4,18.2, 0
14,5.7,16.5, 0
15,1.8,15.9, 0
16,2.7,12.3, 0
17,9.6,17.0, 0
18,6.3,19.8, 0
19,5.9,21.1, 0
20,8.8,18.2, 0
21,14.2,7.2, 0
22,4.8,19.0, 0
23,10.6,10.6, 0
24,2.8,10.2, 0
25,6.3,22.4, 0
26,5.8,9.3, 0
27,10.3,5.6, 0
28,3.8,14.9, 0
29,2.3,13.8, 0
30,2.2,14.6, 0
31,3.2,20.8, 0
32,2.7,14.4, 0
33,7.5,25.8, 0
34,5.9,10.1, 0
35,4.1,3.2, 0
36,5.3,4.6, 0
37,7.6,1.9, 0
38,7.9,11.5, 0
39,10.9,1.3, 0
40,5.9,11.8, 0
41,8.4,14.7, 0
42,9.5,16.0, 0
43,8.7,21.3, 0
44,7.3,16.6, 0
45,4.3,15.3, 0
46,8.1,17.5, 0
47,5.9,7.7, 0
48,7.0,6.8, 0
49,10.6,16.9, 0
50,8.6,16.8, 0
51,12.7,10.9, 0
52,6.8,24.3, 0
53,11.6,5.7, 0
54,3.9,7.8, 0
55,5.4,6.5, 0
56,7.7,14.1, 0
57,9.5,2.4, 0
58,8.9,23.8, 0
59,0.9,15.8, 0
60,3.9,10.9, 0
61,2.5,12.9, 0
62,6.9,2.0, 0
63,10.4,3.4, 0
64,13.2,5.1, 0
65,9.8,20.7, 0
66,3.7,20.3, 0
67,8.0,1.6, 0
68,10.3,22.4, 0
69,9.4,20.2, 0
70,4.9,9.6, 0
71,5.5,8.0, 0
72,6.2,12.3, 0
73,9.1,3.1, 0
74,5.1,14.2, 0
75,6.4,17.2, 0
76,1.4,13.8, 0
77,12.0,3.7, 0
78,3.8,16.0, 0
79,8.6,23.0, 0
80,9.6,5.9, 0
81,3.3,17.7, 0
82,10.8,7.8, 0
83,9.3,1.2, 0
84,4.3,4.7, 0
85,5.2,20.0, 0
86,4.8,17.1, 0
87,6.2,15.3, 0
88,15.9,5.3, 0
89,6.0,6.0, 0
90,3.6,7.3, 0
91,11.1,24.3, 0
92,3.1,15.0, 0
93,13.0,6.7, 0
94,3.6,17.2, 0
95,13.2,2.8, 0
96,2.9,7.3, 0
97,15.0,2.8, 0
98,8.9,16.6, 0
99,5.8,2.1, 0
100,7.8,24.4, 0
101,8.2,5.8, 0
102,8.1,6.8, 0
103,9.2,9.8, 0
104,5.6,3.3, 0
105,4.7,12.6, 0
106,7.0,3.4, 0
107,7.8,19.5, 0
108,7.7,21.5, 0
109,14.0,6.2, 0
110,7.0,5.7, 0
111,1.6,8.9, 0
112,6.6,5.0, 0
113,9.8,19.4, 0
114,8.7,4.5, 0
115,13.2,8.7, 0
116,5.2,9.9, 0
117,5.0,21.2, 0
118,10.3,17.6, 0
119,8.4,9.1, 0
120,3.1,14.0, 0
